user_id,name,city,membership,order_id,restaurant_id,order_date,total_amount,restaurant_name,cuisine,rating,month
1177,User_1177,Bangalore,Regular,9519.0,64.0,2023-02-04,1328.19,New Restaurant Chinese,Chinese,4.5,2.0
1178,User_1178,Chennai,Regular,8126.0,430.0,2023-12-17,1137.13,Royal Delights South Indian,Mexican,4.1,12.0
1178,User_1178,Chennai,Regular,9042.0,183.0,2023-01-06,748.43,Taste of Biryani Non-Veg,Chinese,3.7,1.0
1178,User_1178,Chennai,Regular,9950.0,100.0,2023-12-12,1439.21,Spice Delights Family Restaurant,Indian,3.3,12.0
1179,User_1179,Bangalore,Regular,1422.0,500.0,2023-11-22,1140.97,Grand Eatery Family Restaurant,Chinese,3.2,11.0
1179,User_1179,Bangalore,Regular,2326.0,143.0,2023-10-08,1086.99,Classic Cafe Punjabi,Chinese,4.0,10.0
1179,User_1179,Bangalore,Regular,3953.0,450.0,2023-06-20,1121.91,New Foods Chinese,Mexican,3.2,6.0
1179,User_1179,Bangalore,Regular,6049.0,272.0,2023-09-10,1233.39,New Dhaba Pure Veg,Indian,4.8,9.0
1179,User_1179,Bangalore,Regular,7928.0,364.0,2023-10-21,617.53,Sri Foods Non-Veg,Mexican,3.4,10.0
1180,User_1180,Hyderabad,Regular,1675.0,171.0,2023-12-12,520.95,Ruchi Mess Non-Veg,Mexican,3.6,12.0
1180,User_1180,Hyderabad,Regular,1983.0,287.0,2023-07-23,825.74,Amma Cafe South Indian,Chinese,4.7,7.0
1180,User_1180,Hyderabad,Regular,4130.0,69.0,2023-10-24,887.05,Classic Tiffins Punjabi,Chinese,4.9,10.0
1180,User_1180,Hyderabad,Regular,6037.0,94.0,2023-04-14,1298.12,Taste of Eatery Andhra,Chinese,4.5,4.0
1180,User_1180,Hyderabad,Regular,7671.0,193.0,2023-08-09,1205.97,Swagath Eatery Multicuisine,Chinese,3.8,8.0
1181,User_1181,Pune,Gold,3273.0,301.0,2023-10-22,987.47,Classic Tiffins North Indian,Italian,4.8,10.0
1181,User_1181,Pune,Gold,4292.0,74.0,2023-02-09,950.44,Spice Dhaba Non-Veg,Chinese,4.3,2.0
1181,User_1181,Pune,Gold,6434.0,472.0,2023-07-01,1327.38,Darbar Delights Family Restaurant,Chinese,4.3,7.0
1182,User_1182,Hyderabad,Regular,3827.0,383.0,2023-11-07,1223.23,Amma Biryani North Indian,Indian,3.1,11.0
1182,User_1182,Hyderabad,Regular,6802.0,180.0,2023-03-10,277.5,Grand Restaurant Punjabi,Chinese,4.4,3.0
1183,User_1183,Chennai,Gold,3513.0,332.0,2023-08-23,1244.27,Classic Delights Family Restaurant,Chinese,4.8,8.0
1183,User_1183,Chennai,Gold,7477.0,119.0,2023-02-14,608.62,Spice Restaurant Non-Veg,Chinese,3.7,2.0
1183,User_1183,Chennai,Gold,7832.0,17.0,2023-10-11,1012.11,Udupi Delights Non-Veg,Indian,4.6,10.0
1183,User_1183,Chennai,Gold,9916.0,321.0,2023-03-27,1174.94,Sai Restaurant Non-Veg,Chinese,4.7,3.0
1184,User_1184,Pune,Gold,1839.0,151.0,2023-09-30,183.84,Annapurna Cafe Multicuisine,Chinese,3.8,9.0
1184,User_1184,Pune,Gold,3413.0,371.0,2023-08-26,452.11,Sai Dhaba Family Restaurant,Chinese,3.1,8.0
1184,User_1184,Pune,Gold,5405.0,206.0,2023-09-29,587.67,Swagath Biryani Non-Veg,Mexican,3.2,9.0
1184,User_1184,Pune,Gold,8066.0,100.0,2023-09-05,203.17,Spice Delights Family Restaurant,Indian,3.3,9.0
1184,User_1184,Pune,Gold,8747.0,176.0,2023-08-24,1010.96,Classic Delights North Indian,Italian,4.0,8.0
1184,User_1184,Pune,Gold,9447.0,369.0,2023-09-05,533.13,Amma Foods Chinese,Italian,3.0,9.0
1185,User_1185,Bangalore,Gold,2047.0,293.0,2023-12-18,732.97,Royal Eatery South Indian,Italian,3.0,12.0
1185,User_1185,Bangalore,Gold,5267.0,473.0,2023-03-11,168.5,Sri Restaurant Andhra,Italian,4.5,3.0
1185,User_1185,Bangalore,Gold,8455.0,326.0,2023-08-04,1032.97,Classic Mess Punjabi,Italian,4.8,8.0
1186,User_1186,Hyderabad,Regular,4981.0,172.0,2023-07-22,463.24,Darbar Eatery Family Restaurant,Italian,3.9,7.0
1186,User_1186,Hyderabad,Regular,5127.0,324.0,2023-02-11,177.7,Grand Delights Multicuisine,Mexican,4.5,2.0
1186,User_1186,Hyderabad,Regular,5433.0,490.0,2023-01-14,207.64,Swagath Curry House Punjabi,Italian,3.7,1.0
1187,User_1187,Chennai,Gold,850.0,254.0,2023-12-16,280.24,Ruchi Dhaba Chinese,Indian,4.7,12.0
1187,User_1187,Chennai,Gold,4259.0,382.0,2023-09-03,1186.78,Annapurna Mess Andhra,Mexican,4.8,9.0
1188,User_1188,Pune,Regular,8726.0,48.0,2023-08-03,109.58,Royal Tiffins North Indian,Mexican,3.8,8.0
1189,User_1189,Pune,Regular,1984.0,239.0,2023-09-01,1068.27,Sai Curry House North Indian,Indian,4.9,9.0
1189,User_1189,Pune,Regular,2470.0,175.0,2023-11-11,546.91,Sai Biryani Non-Veg,Chinese,4.1,11.0
1189,User_1189,Pune,Regular,3267.0,92.0,2023-07-01,1215.96,Amma Delights Pure Veg,Mexican,4.9,7.0
1189,User_1189,Pune,Regular,4730.0,35.0,2023-07-23,964.75,Royal Biryani North Indian,Chinese,3.9,7.0
1189,User_1189,Pune,Regular,8701.0,171.0,2023-02-22,943.96,Ruchi Mess Non-Veg,Mexican,3.6,2.0
1190,User_1190,Chennai,Gold,5735.0,331.0,2023-08-28,938.02,Spice Biryani Non-Veg,Mexican,3.4,8.0
1190,User_1190,Chennai,Gold,5820.0,30.0,2023-12-24,1231.53,Spice Tiffins Non-Veg,Mexican,4.6,12.0
1190,User_1190,Chennai,Gold,7932.0,426.0,2023-04-12,992.42,Royal Foods Non-Veg,Chinese,3.5,4.0
1190,User_1190,Chennai,Gold,9256.0,420.0,2023-10-06,852.35,Ruchi Tiffins Chinese,Italian,4.0,10.0
1190,User_1190,Chennai,Gold,9342.0,67.0,2023-02-09,651.52,Swagath Tiffins Andhra,Mexican,4.1,2.0
1190,User_1190,Chennai,Gold,9664.0,467.0,2023-11-30,457.68,Sai Biryani South Indian,Italian,3.3,11.0
1191,User_1191,Hyderabad,Regular,1763.0,46.0,2023-02-09,688.95,Udupi Delights Family Restaurant,Chinese,3.6,2.0
1191,User_1191,Hyderabad,Regular,3211.0,426.0,2023-02-28,577.43,Royal Foods Non-Veg,Chinese,3.5,2.0
1192,User_1192,Bangalore,Regular,2590.0,245.0,2023-05-03,1441.47,Classic Biryani North Indian,Mexican,3.5,5.0
1192,User_1192,Bangalore,Regular,5311.0,312.0,2023-04-01,915.03,Udupi Curry House Chinese,Chinese,3.1,4.0
1192,User_1192,Bangalore,Regular,8692.0,217.0,2023-03-05,748.47,Royal Eatery Family Restaurant,Indian,4.8,3.0
1193,User_1193,Pune,Regular,7115.0,393.0,2023-07-23,956.22,Classic Dhaba Andhra,Italian,4.1,7.0
1193,User_1193,Pune,Regular,8903.0,168.0,2023-11-23,1323.36,Ruchi Foods Family Restaurant,Indian,3.7,11.0
1194,User_1194,Chennai,Regular,1005.0,170.0,2023-01-08,423.73,Spice Tiffins Family Restaurant,Mexican,4.4,1.0
1194,User_1194,Chennai,Regular,1729.0,370.0,2023-04-08,552.75,Swagath Cafe Multicuisine,Chinese,4.4,4.0
1194,User_1194,Chennai,Regular,2774.0,5.0,2023-06-24,901.98,Udupi Foods South Indian,Chinese,4.8,6.0
1194,User_1194,Chennai,Regular,5289.0,414.0,2023-02-10,556.5,Darbar Delights South Indian,Chinese,4.7,2.0
1194,User_1194,Chennai,Regular,6353.0,364.0,2023-02-24,1320.35,Sri Foods Non-Veg,Mexican,3.4,2.0
1194,User_1194,Chennai,Regular,6517.0,450.0,2023-05-19,144.97,New Foods Chinese,Mexican,3.2,5.0
1195,User_1195,Chennai,Gold,812.0,363.0,2023-12-30,869.14,Annapurna Mess Pure Veg,Italian,4.9,12.0
1195,User_1195,Chennai,Gold,2006.0,142.0,2023-07-07,1064.09,Ruchi Eatery Family Restaurant,Indian,4.6,7.0
1195,User_1195,Chennai,Gold,2111.0,196.0,2023-12-23,549.73,Hotel Curry House Chinese,Italian,5.0,12.0
1195,User_1195,Chennai,Gold,6728.0,433.0,2023-11-06,993.87,Sai Mess Multicuisine,Italian,3.2,11.0
1195,User_1195,Chennai,Gold,9067.0,276.0,2023-06-03,373.83,Sri Kitchen Chinese,Italian,3.4,6.0
1196,User_1196,Pune,Gold,3300.0,69.0,2023-07-23,403.54,Classic Tiffins Punjabi,Chinese,4.9,7.0
1196,User_1196,Pune,Gold,8109.0,74.0,2023-09-04,977.9,Spice Dhaba Non-Veg,Chinese,4.3,9.0
1196,User_1196,Pune,Gold,8240.0,432.0,2023-10-17,544.28,Hotel Eatery Pure Veg,Mexican,5.0,10.0
1197,User_1197,Bangalore,Regular,4542.0,66.0,2023-05-04,850.26,Swagath Dhaba Punjabi,Italian,4.7,5.0
1197,User_1197,Bangalore,Regular,4756.0,364.0,2023-04-13,639.31,Sri Foods Non-Veg,Mexican,3.4,4.0
1197,User_1197,Bangalore,Regular,6867.0,149.0,2023-05-04,1197.42,Amma Restaurant South Indian,Mexican,3.6,5.0
1198,User_1198,Chennai,Gold,1515.0,223.0,2023-04-03,1344.96,Amma Eatery Punjabi,Italian,3.4,4.0
1198,User_1198,Chennai,Gold,2531.0,51.0,2023-11-30,991.92,Sri Eatery South Indian,Italian,3.0,11.0
1198,User_1198,Chennai,Gold,5624.0,71.0,2023-10-27,1201.35,New Dhaba Non-Veg,Indian,3.7,10.0
1198,User_1198,Chennai,Gold,8201.0,372.0,2023-06-08,1069.78,Annapurna Foods North Indian,Italian,4.4,6.0
1199,User_1199,Pune,Gold,466.0,316.0,2023-06-19,1141.11,Darbar Tiffins Andhra,Chinese,4.8,6.0
1199,User_1199,Pune,Gold,545.0,72.0,2023-04-11,463.5,Sri Foods Chinese,Mexican,3.4,4.0
1199,User_1199,Pune,Gold,907.0,123.0,2023-05-01,849.1,Grand Restaurant Non-Veg,Chinese,4.2,5.0
1199,User_1199,Pune,Gold,1852.0,104.0,2023-03-01,599.83,Grand Dhaba South Indian,Chinese,4.9,3.0
1199,User_1199,Pune,Gold,3100.0,363.0,2023-06-18,267.42,Annapurna Mess Pure Veg,Italian,4.9,6.0
1199,User_1199,Pune,Gold,3933.0,492.0,2023-02-22,628.93,Swagath Kitchen North Indian,Italian,4.0,2.0
1200,User_1200,Hyderabad,Regular,3156.0,431.0,2023-12-13,883.6,Udupi Tiffins Punjabi,Mexican,4.6,12.0
1200,User_1200,Hyderabad,Regular,3233.0,207.0,2023-12-02,277.57,Grand Cafe Andhra,Italian,3.3,12.0
1201,User_1201,Bangalore,Gold,794.0,90.0,2023-07-08,1492.36,Classic Biryani Pure Veg,Italian,4.8,7.0
1201,User_1201,Bangalore,Gold,1124.0,224.0,2023-02-22,337.68,Darbar Kitchen Non-Veg,Chinese,4.8,2.0
1201,User_1201,Bangalore,Gold,2172.0,319.0,2023-03-21,429.53,Darbar Eatery Family Restaurant,Indian,3.1,3.0
1201,User_1201,Bangalore,Gold,3332.0,67.0,2023-08-09,961.33,Swagath Tiffins Andhra,Mexican,4.1,8.0
1201,User_1201,Bangalore,Gold,3523.0,2.0,2023-11-22,262.78,Royal Delights South Indian,Indian,4.1,11.0
1201,User_1201,Bangalore,Gold,3573.0,322.0,2023-09-17,454.89,Sri Cafe Non-Veg,Italian,4.3,9.0
1201,User_1201,Bangalore,Gold,5564.0,65.0,2023-02-08,384.96,Grand Eatery Non-Veg,Mexican,3.2,2.0
1201,User_1201,Bangalore,Gold,5981.0,126.0,2023-01-25,1189.38,Spice Tiffins North Indian,Italian,4.5,1.0
1201,User_1201,Bangalore,Gold,7471.0,485.0,2023-09-08,1442.22,Grand Dhaba Andhra,Mexican,4.9,9.0
1201,User_1201,Bangalore,Gold,8411.0,82.0,2023-10-06,121.73,Udupi Kitchen Pure Veg,Chinese,3.3,10.0
1202,User_1202,Bangalore,Regular,9851.0,305.0,2023-07-12,1427.31,Udupi Delights Multicuisine,Indian,4.6,7.0
1203,User_1203,Hyderabad,Regular,641.0,468.0,2023-06-29,1468.47,New Restaurant North Indian,Chinese,4.8,6.0
1203,User_1203,Hyderabad,Regular,2236.0,412.0,2023-05-01,548.28,Darbar Cafe Pure Veg,Mexican,4.0,5.0
1203,User_1203,Hyderabad,Regular,3194.0,476.0,2023-01-31,578.85,Royal Curry House Multicuisine,Mexican,3.4,1.0
1203,User_1203,Hyderabad,Regular,4796.0,156.0,2023-11-14,1069.64,Sri Tiffins North Indian,Italian,3.8,11.0
1204,User_1204,Bangalore,Gold,4287.0,210.0,2023-08-14,910.65,Annapurna Restaurant South Indian,Indian,4.7,8.0
1204,User_1204,Bangalore,Gold,7784.0,322.0,2023-05-22,564.07,Sri Cafe Non-Veg,Italian,4.3,5.0
1205,User_1205,Chennai,Gold,449.0,408.0,2023-07-18,787.53,Darbar Eatery Family Restaurant,Mexican,3.0,7.0
1205,User_1205,Chennai,Gold,3545.0,256.0,2023-10-26,699.08,Sri Curry House Andhra,Italian,3.1,10.0
1205,User_1205,Chennai,Gold,4430.0,61.0,2023-03-14,928.11,Hotel Curry House North Indian,Italian,4.4,3.0
1205,User_1205,Chennai,Gold,6114.0,282.0,2023-01-12,269.35,Hotel Curry House Chinese,Indian,4.4,1.0
1206,User_1206,Bangalore,Gold,3578.0,460.0,2023-11-10,504.43,New Biryani Andhra,Chinese,4.5,11.0
1206,User_1206,Bangalore,Gold,4185.0,138.0,2023-09-28,295.42,Classic Mess Punjabi,Indian,4.8,9.0
1206,User_1206,Bangalore,Gold,6377.0,187.0,2023-09-18,1360.28,Royal Kitchen North Indian,Chinese,3.8,9.0
1206,User_1206,Bangalore,Gold,8956.0,49.0,2023-07-03,980.4,Amma Curry House Punjabi,Italian,4.0,7.0
1207,User_1207,Chennai,Regular,792.0,358.0,2023-08-24,1134.89,Udupi Cafe North Indian,Indian,5.0,8.0
1207,User_1207,Chennai,Regular,1605.0,91.0,2023-08-27,1173.33,Annapurna Mess Non-Veg,Italian,4.8,8.0
1207,User_1207,Chennai,Regular,5498.0,279.0,2023-06-08,1194.05,Sri Tiffins Andhra,Italian,4.9,6.0
1208,User_1208,Hyderabad,Regular,4602.0,11.0,2023-02-24,373.86,Taste of Kitchen Family Restaurant,Chinese,4.9,2.0
1208,User_1208,Hyderabad,Regular,4879.0,395.0,2023-04-18,1082.14,Royal Restaurant Punjabi,Mexican,4.0,4.0
1208,User_1208,Hyderabad,Regular,5036.0,316.0,2023-05-13,1153.35,Darbar Tiffins Andhra,Chinese,4.8,5.0
1208,User_1208,Hyderabad,Regular,5598.0,448.0,2023-09-23,617.7,Amma Biryani Family Restaurant,Mexican,3.4,9.0
1208,User_1208,Hyderabad,Regular,6248.0,410.0,2023-02-02,492.83,Darbar Mess Pure Veg,Italian,3.6,2.0
1208,User_1208,Hyderabad,Regular,6635.0,160.0,2023-08-25,1154.48,Hotel Tiffins Pure Veg,Chinese,4.2,8.0
1209,User_1209,Bangalore,Gold,118.0,209.0,2023-07-22,880.41,Royal Tiffins Family Restaurant,Indian,3.6,7.0
1209,User_1209,Bangalore,Gold,211.0,437.0,2023-12-26,484.58,Swagath Tiffins Chinese,Indian,3.3,12.0
1209,User_1209,Bangalore,Gold,1352.0,474.0,2023-06-05,577.02,Annapurna Tiffins Pure Veg,Mexican,3.5,6.0
1209,User_1209,Bangalore,Gold,1750.0,215.0,2023-08-18,643.18,Spice Biryani Punjabi,Mexican,4.4,8.0
1209,User_1209,Bangalore,Gold,4549.0,97.0,2023-06-12,1008.41,Annapurna Delights Andhra,Mexican,3.7,6.0
1210,User_1210,Chennai,Gold,539.0,476.0,2023-09-29,752.65,Royal Curry House Multicuisine,Mexican,3.4,9.0
1210,User_1210,Chennai,Gold,4646.0,163.0,2023-03-07,940.3,Spice Delights Multicuisine,Italian,4.2,3.0
1210,User_1210,Chennai,Gold,5536.0,480.0,2023-09-10,1019.55,Ruchi Curry House South Indian,Chinese,4.0,9.0
1210,User_1210,Chennai,Gold,5797.0,143.0,2023-08-12,217.11,Classic Cafe Punjabi,Chinese,4.0,8.0
1210,User_1210,Chennai,Gold,7913.0,196.0,2023-09-22,1027.34,Hotel Curry House Chinese,Italian,5.0,9.0
1211,User_1211,Chennai,Gold,5164.0,478.0,2023-06-04,1020.19,New Tiffins Pure Veg,Chinese,3.1,6.0
1212,User_1212,Hyderabad,Gold,,,,,,,,
1213,User_1213,Pune,Regular,290.0,163.0,2023-08-15,258.46,Spice Delights Multicuisine,Italian,4.2,8.0
1213,User_1213,Pune,Regular,518.0,51.0,2023-06-22,383.82,Sri Eatery South Indian,Italian,3.0,6.0
1213,User_1213,Pune,Regular,530.0,312.0,2023-06-15,757.94,Udupi Curry House Chinese,Chinese,3.1,6.0
1213,User_1213,Pune,Regular,1288.0,391.0,2023-05-23,683.94,Sri Biryani Family Restaurant,Indian,3.3,5.0
1213,User_1213,Pune,Regular,2637.0,407.0,2023-11-27,207.0,Grand Cafe Chinese,Mexican,4.6,11.0
1213,User_1213,Pune,Regular,3882.0,157.0,2023-10-07,1324.32,Sai Restaurant Family Restaurant,Italian,4.5,10.0
1213,User_1213,Pune,Regular,5728.0,233.0,2023-01-20,932.46,Grand Cafe Family Restaurant,Italian,4.5,1.0
1213,User_1213,Pune,Regular,6141.0,141.0,2023-05-26,1097.7,Amma Kitchen South Indian,Mexican,3.3,5.0
1214,User_1214,Pune,Gold,2052.0,147.0,2023-09-25,456.55,Amma Cafe South Indian,Italian,3.2,9.0
1214,User_1214,Pune,Gold,5350.0,378.0,2023-01-30,1464.73,New Mess North Indian,Italian,4.4,1.0
1214,User_1214,Pune,Gold,8091.0,362.0,2023-11-24,647.32,Grand Mess Multicuisine,Indian,4.1,11.0
1215,User_1215,Pune,Regular,980.0,149.0,2023-03-26,1118.18,Amma Restaurant South Indian,Mexican,3.6,3.0
1215,User_1215,Pune,Regular,1421.0,477.0,2023-09-07,1108.75,Swagath Biryani North Indian,Indian,4.1,9.0
1215,User_1215,Pune,Regular,4468.0,130.0,2023-03-19,433.19,Royal Restaurant South Indian,Indian,4.6,3.0
1216,User_1216,Bangalore,Regular,1663.0,153.0,2023-06-13,660.17,Annapurna Mess Andhra,Italian,4.7,6.0
1216,User_1216,Bangalore,Regular,3337.0,151.0,2023-01-04,1074.54,Annapurna Cafe Multicuisine,Chinese,3.8,1.0
1216,User_1216,Bangalore,Regular,8671.0,349.0,2023-12-05,862.43,Taste of Eatery Punjabi,Indian,4.5,12.0
1216,User_1216,Bangalore,Regular,8844.0,179.0,2023-10-08,1255.97,Annapurna Foods Multicuisine,Italian,3.5,10.0
1216,User_1216,Bangalore,Regular,9523.0,494.0,2023-11-24,1323.57,Hotel Restaurant North Indian,Mexican,4.3,11.0
1217,User_1217,Chennai,Gold,1449.0,495.0,2023-06-28,1381.65,Ruchi Curry House North Indian,Italian,4.5,6.0
1217,User_1217,Chennai,Gold,1634.0,87.0,2023-09-06,951.19,Hotel Curry House Non-Veg,Mexican,3.8,9.0
1217,User_1217,Chennai,Gold,2681.0,344.0,2023-08-23,742.02,Annapurna Kitchen North Indian,Indian,4.8,8.0
1217,User_1217,Chennai,Gold,6389.0,194.0,2023-05-29,1436.13,New Dhaba Family Restaurant,Chinese,3.8,5.0
1217,User_1217,Chennai,Gold,7255.0,47.0,2023-03-12,817.89,Ruchi Cafe Punjabi,Indian,3.4,3.0
1217,User_1217,Chennai,Gold,7411.0,226.0,2023-11-12,1438.64,Darbar Curry House Andhra,Indian,3.2,11.0
1217,User_1217,Chennai,Gold,9109.0,411.0,2023-10-27,835.42,Swagath Delights Family Restaurant,Indian,4.3,10.0
1218,User_1218,Hyderabad,Gold,788.0,108.0,2023-12-19,925.2,Darbar Curry House North Indian,Chinese,4.0,12.0
1218,User_1218,Hyderabad,Gold,7253.0,339.0,2023-06-02,744.41,Annapurna Eatery South Indian,Indian,3.1,6.0
1219,User_1219,Bangalore,Regular,5455.0,174.0,2023-08-07,708.29,Amma Biryani North Indian,Mexican,3.1,8.0
1219,User_1219,Bangalore,Regular,5679.0,110.0,2023-06-12,1082.76,Amma Kitchen South Indian,Mexican,4.2,6.0
1219,User_1219,Bangalore,Regular,9564.0,185.0,2023-03-29,592.77,Hotel Dhaba Non-Veg,Mexican,4.5,3.0
1220,User_1220,Hyderabad,Regular,256.0,205.0,2023-05-14,212.44,Sri Mess North Indian,Italian,4.2,5.0
1220,User_1220,Hyderabad,Regular,3679.0,483.0,2023-07-06,457.31,Darbar Restaurant Family Restaurant,Chinese,4.5,7.0
1220,User_1220,Hyderabad,Regular,5491.0,285.0,2023-04-23,458.72,Ruchi Eatery North Indian,Mexican,4.8,4.0
1220,User_1220,Hyderabad,Regular,6235.0,12.0,2023-02-07,231.13,Royal Foods Multicuisine,Mexican,3.4,2.0
1220,User_1220,Hyderabad,Regular,7931.0,71.0,2023-05-28,1057.55,New Dhaba Non-Veg,Indian,3.7,5.0
1221,User_1221,Bangalore,Regular,3651.0,168.0,2023-07-25,1010.31,Ruchi Foods Family Restaurant,Indian,3.7,7.0
1221,User_1221,Bangalore,Regular,7069.0,446.0,2023-10-11,419.39,Annapurna Cafe Andhra,Indian,4.9,10.0
1221,User_1221,Bangalore,Regular,9185.0,61.0,2023-02-12,900.26,Hotel Curry House North Indian,Italian,4.4,2.0
1222,User_1222,Chennai,Regular,1575.0,250.0,2023-02-27,375.44,Sai Foods Non-Veg,Mexican,3.4,2.0
1222,User_1222,Chennai,Regular,1900.0,241.0,2023-07-31,1220.07,Hotel Biryani Andhra,Chinese,3.9,7.0
1222,User_1222,Chennai,Regular,2057.0,444.0,2023-06-13,378.19,Classic Cafe Family Restaurant,Chinese,4.7,6.0
1222,User_1222,Chennai,Regular,3268.0,99.0,2023-12-10,797.19,Sri Restaurant Family Restaurant,Italian,4.0,12.0
1222,User_1222,Chennai,Regular,3549.0,31.0,2023-08-19,171.17,Udupi Delights North Indian,Mexican,4.7,8.0
1222,User_1222,Chennai,Regular,6361.0,410.0,2023-11-29,978.97,Darbar Mess Pure Veg,Italian,3.6,11.0
1222,User_1222,Chennai,Regular,7837.0,300.0,2023-04-15,446.36,Ruchi Mess Punjabi,Italian,4.1,4.0
1223,User_1223,Chennai,Regular,2983.0,108.0,2023-09-02,958.82,Darbar Curry House North Indian,Chinese,4.0,9.0
1223,User_1223,Chennai,Regular,5719.0,294.0,2023-10-13,1400.13,Hotel Dhaba Multicuisine,Italian,3.1,10.0
1223,User_1223,Chennai,Regular,5751.0,150.0,2023-04-17,1142.84,Sri Cafe Non-Veg,Indian,4.2,4.0
1223,User_1223,Chennai,Regular,9872.0,419.0,2023-07-06,1205.92,Darbar Delights Andhra,Chinese,3.6,7.0
1224,User_1224,Hyderabad,Gold,2183.0,413.0,2023-07-23,1494.58,Sai Curry House Punjabi,Italian,3.3,7.0
1224,User_1224,Hyderabad,Gold,6369.0,304.0,2023-11-01,144.11,Hotel Tiffins Andhra,Italian,4.1,11.0
1224,User_1224,Hyderabad,Gold,6748.0,134.0,2023-11-13,1306.58,New Tiffins Non-Veg,Mexican,4.3,11.0
1224,User_1224,Hyderabad,Gold,8625.0,155.0,2023-01-22,1363.74,Udupi Biryani Family Restaurant,Mexican,3.1,1.0
1224,User_1224,Hyderabad,Gold,9267.0,36.0,2023-09-08,984.74,Sai Dhaba South Indian,Italian,3.5,9.0
1224,User_1224,Hyderabad,Gold,9615.0,13.0,2023-06-27,1432.21,Taste of Mess Punjabi,Indian,4.6,6.0
1225,User_1225,Bangalore,Regular,2793.0,278.0,2023-02-11,1096.45,Swagath Mess Non-Veg,Indian,3.5,2.0
1225,User_1225,Bangalore,Regular,4732.0,398.0,2023-02-06,1272.43,Royal Tiffins Pure Veg,Indian,3.0,2.0
1225,User_1225,Bangalore,Regular,6218.0,317.0,2023-07-30,910.23,Darbar Cafe Pure Veg,Mexican,3.5,7.0
1225,User_1225,Bangalore,Regular,7707.0,216.0,2023-02-25,283.72,Classic Delights Non-Veg,Italian,3.1,2.0
1226,User_1226,Hyderabad,Gold,355.0,333.0,2023-05-12,339.08,Amma Mess Multicuisine,Chinese,3.1,5.0
1226,User_1226,Hyderabad,Gold,8144.0,46.0,2023-04-15,1297.07,Udupi Delights Family Restaurant,Chinese,3.6,4.0
1227,User_1227,Hyderabad,Gold,129.0,46.0,2023-11-28,158.62,Udupi Delights Family Restaurant,Chinese,3.6,11.0
1227,User_1227,Hyderabad,Gold,1085.0,439.0,2023-10-28,1117.93,Classic Cafe Family Restaurant,Mexican,3.1,10.0
1227,User_1227,Hyderabad,Gold,2495.0,357.0,2023-03-15,854.86,Grand Mess Punjabi,Italian,3.8,3.0
1227,User_1227,Hyderabad,Gold,5213.0,451.0,2023-08-05,1060.22,Classic Curry House Andhra,Chinese,3.7,8.0
1227,User_1227,Hyderabad,Gold,9473.0,440.0,2023-06-18,1213.41,Annapurna Kitchen North Indian,Mexican,3.8,6.0
1228,User_1228,Bangalore,Regular,1780.0,495.0,2023-12-28,873.5,Ruchi Curry House North Indian,Italian,4.5,12.0
1228,User_1228,Bangalore,Regular,3737.0,487.0,2023-10-11,1121.02,Amma Eatery Chinese,Chinese,4.8,10.0
1228,User_1228,Bangalore,Regular,4225.0,391.0,2023-09-08,434.56,Sri Biryani Family Restaurant,Indian,3.3,9.0
1228,User_1228,Bangalore,Regular,7219.0,199.0,2023-08-28,109.97,Sri Eatery Chinese,Italian,3.4,8.0
1228,User_1228,Bangalore,Regular,7385.0,151.0,2023-06-26,428.41,Annapurna Cafe Multicuisine,Chinese,3.8,6.0
1228,User_1228,Bangalore,Regular,8491.0,227.0,2023-01-16,945.3,Udupi Curry House Chinese,Italian,3.5,1.0
1229,User_1229,Bangalore,Regular,726.0,352.0,2023-06-07,1443.82,Hotel Kitchen Multicuisine,Italian,4.7,6.0
1229,User_1229,Bangalore,Regular,4823.0,356.0,2023-12-11,695.26,Hotel Foods Multicuisine,Indian,4.2,12.0
1229,User_1229,Bangalore,Regular,6834.0,347.0,2023-02-19,112.73,Amma Delights Chinese,Chinese,4.8,2.0
1229,User_1229,Bangalore,Regular,7807.0,217.0,2023-01-27,863.33,Royal Eatery Family Restaurant,Indian,4.8,1.0
1229,User_1229,Bangalore,Regular,7960.0,200.0,2023-12-08,195.3,Annapurna Restaurant Pure Veg,Chinese,3.9,12.0
1229,User_1229,Bangalore,Regular,8252.0,303.0,2023-06-10,754.99,Swagath Foods Andhra,Mexican,3.2,6.0
1230,User_1230,Chennai,Gold,2338.0,463.0,2023-03-05,210.51,Hotel Delights Chinese,Chinese,3.2,3.0
1230,User_1230,Chennai,Gold,3910.0,281.0,2023-12-26,648.1,Swagath Cafe Non-Veg,Italian,3.8,12.0
1230,User_1230,Chennai,Gold,6732.0,473.0,2023-08-20,632.62,Sri Restaurant Andhra,Italian,4.5,8.0
1231,User_1231,Chennai,Gold,4191.0,204.0,2023-12-03,200.1,Udupi Dhaba Non-Veg,Mexican,4.7,12.0
1231,User_1231,Chennai,Gold,5230.0,137.0,2023-09-17,1313.52,Swagath Delights Andhra,Indian,3.2,9.0
1231,User_1231,Chennai,Gold,9883.0,143.0,2023-02-13,665.25,Classic Cafe Punjabi,Chinese,4.0,2.0
1232,User_1232,Pune,Gold,404.0,94.0,2023-02-23,669.78,Taste of Eatery Andhra,Chinese,4.5,2.0
1232,User_1232,Pune,Gold,623.0,500.0,2023-05-16,269.13,Grand Eatery Family Restaurant,Chinese,3.2,5.0
